DATETIME,price
1995-09-19 23:00:00,58.5
1995-09-20 23:00:00,58.78125
1995-09-21 23:00:00,58.296875
1995-09-22 23:00:00,58.3125
1995-09-25 23:00:00,58.21875
1995-09-26 23:00:00,58.203125
1995-09-27 23:00:00,58.15625
1995-09-28 23:00:00,58.59375
1995-09-29 23:00:00,58.484375
1995-10-02 23:00:00,58.1875
1995-10-03 23:00:00,58.25
1995-10-04 23:00:00,58.1875
1995-10-05 23:00:00,58.359375
1995-10-06 23:00:00,58.40625
1995-10-09 23:00:00,57.921875
1995-10-10 23:00:00,57.890625
1995-10-11 23:00:00,58.078125
1995-10-12 23:00:00,58.4375
1995-10-13 23:00:00,58.625
1995-10-16 23:00:00,58.34375
1995-10-17 23:00:00,58.734375
1995-10-18 23:00:00,58.90625
1995-10-19 23:00:00,59.1875
1995-10-20 23:00:00,58.828125
1995-10-23 23:00:00,58.703125
1995-10-24 23:00:00,58.765625
1995-10-25 23:00:00,58.28125
1995-10-26 23:00:00,57.75
1995-10-27 23:00:00,58.1875
1995-10-30 23:00:00,58.5625
1995-10-31 23:00:00,58.3125
1995-11-01 23:00:00,58.78125
1995-11-02 23:00:00,59.15625
1995-11-03 23:00:00,59.234375
1995-11-06 23:00:00,59.03125
1995-11-07 23:00:00,58.8125
1995-11-08 23:00:00,59.34375
1995-11-09 23:00:00,59.5625
1995-11-10 23:00:00,59.53125
1995-11-13 23:00:00,59.46875
1995-11-14 23:00:00,59.078125
1995-11-15 23:00:00,59.671875
1995-11-16 23:00:00,60
1995-11-17 23:00:00,60.1875
1995-11-20 23:00:00,59.875
1995-11-21 23:00:00,60.359375
1995-11-22 23:00:00,60.171875
1995-11-24 23:00:00,60.328125
1995-11-27 23:00:00,60.34375
1995-11-28 23:00:00,60.984375
1995-11-29 23:00:00,61.046875
1995-11-30 23:00:00,60.90625
1995-12-01 23:00:00,60.984375
1995-12-04 23:00:00,61.734375
1995-12-05 23:00:00,62.140625
1995-12-06 23:00:00,62.28125
1995-12-07 23:00:00,61.953125
